,TimeStamp,Open,High,Low,Close
192,2018-02-13 21:00:00+00:00,107.811,107.90100000000001,107.744,107.79
193,2018-02-14 01:00:00+00:00,107.787,107.791,106.84299999999999,107.105
194,2018-02-14 05:00:00+00:00,107.10700000000001,107.50399999999999,107.102,107.42399999999999
195,2018-02-14 09:00:00+00:00,107.426,107.523,107.228,107.243
196,2018-02-14 13:00:00+00:00,107.24,107.55,106.72200000000001,107.01700000000001
197,2018-02-14 17:00:00+00:00,107.01899999999999,107.17,106.796,106.94
198,2018-02-14 21:00:00+00:00,106.94200000000001,107.04,106.42200000000001,106.76
199,2018-02-15 01:00:00+00:00,106.762,106.89200000000001,106.307,106.602
200,2018-02-15 05:00:00+00:00,106.598,106.625,106.176,106.37700000000001
201,2018-02-15 09:00:00+00:00,106.375,106.802,106.272,106.624
202,2018-02-15 13:00:00+00:00,106.62200000000001,106.682,106.196,106.355
203,2018-02-15 17:00:00+00:00,106.35700000000001,106.86200000000001,106.036,106.096
204,2018-02-15 21:00:00+00:00,106.098,106.292,106.024,106.24
205,2018-02-16 01:00:00+00:00,106.23700000000001,106.354,105.54799999999999,105.71
206,2018-02-16 05:00:00+00:00,105.708,106.03399999999999,105.66799999999999,105.848
207,2018-02-16 09:00:00+00:00,105.846,106.34700000000001,105.822,106.26799999999999
208,2018-02-16 13:00:00+00:00,106.265,106.37899999999999,105.92,106.11200000000001
209,2018-02-16 17:00:00+00:00,106.11,106.398,106.023,106.31299999999999
210,2018-02-16 21:00:00+00:00,106.31,106.31200000000001,106.205,106.294
211,2018-02-18 21:00:00+00:00,106.334,106.374,106.14,106.294
212,2018-02-19 01:00:00+00:00,106.29700000000001,106.448,106.09700000000001,106.39299999999999
213,2018-02-19 05:00:00+00:00,106.391,106.647,106.35600000000001,106.61399999999999
214,2018-02-19 09:00:00+00:00,106.61,106.656,106.454,106.52
215,2018-02-19 13:00:00+00:00,106.522,106.726,106.49600000000001,106.54700000000001
216,2018-02-19 17:00:00+00:00,106.54899999999999,106.596,106.522,106.588
217,2018-02-19 21:00:00+00:00,106.586,106.786,106.56200000000001,106.779
218,2018-02-20 01:00:00+00:00,106.77600000000001,106.86200000000001,106.666,106.788
219,2018-02-20 05:00:00+00:00,106.786,107.155,106.74,107.11200000000001
220,2018-02-20 09:00:00+00:00,107.11,107.204,107.03399999999999,107.141
221,2018-02-20 13:00:00+00:00,107.13799999999999,107.37700000000001,107.069,107.23200000000001
222,2018-02-20 17:00:00+00:00,107.235,107.355,107.184,107.257
223,2018-02-20 21:00:00+00:00,107.26,107.574,107.24600000000001,107.544
224,2018-02-21 01:00:00+00:00,107.542,107.904,107.52600000000001,107.786
225,2018-02-21 05:00:00+00:00,107.788,107.87200000000001,107.49,107.561
226,2018-02-21 09:00:00+00:00,107.55799999999999,107.589,107.338,107.541
227,2018-02-21 13:00:00+00:00,107.54299999999999,107.72399999999999,107.338,107.64299999999999
228,2018-02-21 17:00:00+00:00,107.645,107.90299999999999,107.288,107.67200000000001
229,2018-02-21 21:00:00+00:00,107.67399999999999,107.77799999999999,107.44200000000001,107.445
230,2018-02-22 01:00:00+00:00,107.447,107.525,107.15299999999999,107.428
231,2018-02-22 05:00:00+00:00,107.426,107.60799999999999,107.243,107.28200000000001
232,2018-02-22 09:00:00+00:00,107.28399999999999,107.383,107.03399999999999,107.05
233,2018-02-22 13:00:00+00:00,107.04700000000001,107.12,106.652,106.965
234,2018-02-22 17:00:00+00:00,106.96799999999999,106.99799999999999,106.59700000000001,106.69
235,2018-02-22 21:00:00+00:00,106.68799999999999,106.99600000000001,106.65799999999999,106.88600000000001
236,2018-02-23 01:00:00+00:00,106.88799999999999,106.992,106.74,106.97399999999999
237,2018-02-23 05:00:00+00:00,106.97200000000001,107.13600000000001,106.802,106.83
238,2018-02-23 09:00:00+00:00,106.82799999999999,106.934,106.68,106.73299999999999
239,2018-02-23 13:00:00+00:00,106.73100000000001,106.902,106.514,106.655
240,2018-02-23 17:00:00+00:00,106.65700000000001,106.887,106.553,106.884
241,2018-02-23 21:00:00+00:00,106.882,106.93799999999999,106.76799999999999,106.876
242,2018-02-25 21:00:00+00:00,107.21,107.21,106.854,106.87799999999999
243,2018-02-26 01:00:00+00:00,106.88,106.881,106.44,106.626
244,2018-02-26 05:00:00+00:00,106.624,106.697,106.376,106.661
245,2018-02-26 09:00:00+00:00,106.663,106.814,106.553,106.764
246,2018-02-26 13:00:00+00:00,106.766,107.04,106.734,106.956
247,2018-02-26 17:00:00+00:00,106.959,107.064,106.906,106.926
248,2018-02-26 21:00:00+00:00,106.92399999999999,107.1,106.787,106.84700000000001
249,2018-02-27 01:00:00+00:00,106.844,107.06,106.788,106.93799999999999
250,2018-02-27 05:00:00+00:00,106.94,107.10799999999999,106.804,107.06200000000001
251,2018-02-27 09:00:00+00:00,107.064,107.09200000000001,106.936,107.046
252,2018-02-27 13:00:00+00:00,107.04799999999999,107.678,106.954,107.47399999999999
253,2018-02-27 17:00:00+00:00,107.478,107.58200000000001,107.27600000000001,107.368
254,2018-02-27 21:00:00+00:00,107.37,107.52799999999999,107.289,107.344
255,2018-02-28 01:00:00+00:00,107.34700000000001,107.41,107.07600000000001,107.18799999999999
256,2018-02-28 05:00:00+00:00,107.19,107.223,107.00399999999999,107.185
257,2018-02-28 09:00:00+00:00,107.18700000000001,107.24,106.93,106.95
258,2018-02-28 13:00:00+00:00,106.947,107.162,106.568,106.62100000000001
259,2018-02-28 17:00:00+00:00,106.624,106.788,106.596,106.697
260,2018-02-28 21:00:00+00:00,106.695,106.757,106.54700000000001,106.68799999999999
261,2018-03-01 01:00:00+00:00,106.69,106.868,106.566,106.816
262,2018-03-01 05:00:00+00:00,106.819,106.898,106.73100000000001,106.773
263,2018-03-01 09:00:00+00:00,106.77,106.81200000000001,106.662,106.766
264,2018-03-01 13:00:00+00:00,106.764,107.204,106.73,106.91
265,2018-03-01 17:00:00+00:00,106.90799999999999,106.926,106.164,106.20100000000001
266,2018-03-01 21:00:00+00:00,106.198,106.302,106.07600000000001,106.272
267,2018-03-02 01:00:00+00:00,106.274,106.29799999999999,105.936,106.08200000000001
268,2018-03-02 05:00:00+00:00,106.08,106.15,105.637,105.67
269,2018-03-02 09:00:00+00:00,105.66799999999999,105.947,105.251,105.37799999999999
270,2018-03-02 13:00:00+00:00,105.38,105.678,105.25399999999999,105.67
271,2018-03-02 17:00:00+00:00,105.66799999999999,105.723,105.40799999999999,105.723
272,2018-03-02 21:00:00+00:00,105.726,105.74799999999999,105.686,105.743
273,2018-03-04 21:00:00+00:00,105.45200000000001,105.68,105.45200000000001,105.46600000000001
274,2018-03-05 01:00:00+00:00,105.464,105.594,105.419,105.494
275,2018-03-05 05:00:00+00:00,105.49600000000001,105.62799999999999,105.35,105.541
276,2018-03-05 09:00:00+00:00,105.54299999999999,105.693,105.47,105.61
277,2018-03-05 13:00:00+00:00,105.61200000000001,105.99600000000001,105.596,105.971
278,2018-03-05 17:00:00+00:00,105.96799999999999,106.24,105.88,106.16
279,2018-03-05 21:00:00+00:00,106.162,106.38799999999999,106.15,106.314
280,2018-03-06 01:00:00+00:00,106.316,106.462,106.264,106.285
281,2018-03-06 05:00:00+00:00,106.287,106.294,105.99,106.041
282,2018-03-06 09:00:00+00:00,106.04299999999999,106.43700000000001,105.85600000000001,106.272
283,2018-03-06 13:00:00+00:00,106.27,106.28200000000001,105.906,106.03
284,2018-03-06 17:00:00+00:00,106.02799999999999,106.265,105.986,106.214
285,2018-03-06 21:00:00+00:00,106.211,106.214,105.458,105.64299999999999
286,2018-03-07 01:00:00+00:00,105.641,105.868,105.62100000000001,105.694
287,2018-03-07 05:00:00+00:00,105.696,105.804,105.51299999999999,105.75
288,2018-03-07 09:00:00+00:00,105.75200000000001,105.78200000000001,105.506,105.72200000000001
289,2018-03-07 13:00:00+00:00,105.72399999999999,106.223,105.723,105.941
290,2018-03-07 17:00:00+00:00,105.943,106.169,105.82700000000001,106.07799999999999
291,2018-03-07 21:00:00+00:00,106.07600000000001,106.20700000000001,106.016,106.08200000000001
292,2018-03-08 01:00:00+00:00,106.08,106.178,105.99799999999999,106.05799999999999
293,2018-03-08 05:00:00+00:00,106.056,106.118,105.89399999999999,106.09100000000001
294,2018-03-08 09:00:00+00:00,106.094,106.20200000000001,106.055,106.14
295,2018-03-08 13:00:00+00:00,106.14399999999999,106.26299999999999,106.014,106.09200000000001
296,2018-03-08 17:00:00+00:00,106.089,106.296,106.06299999999999,106.26
297,2018-03-08 21:00:00+00:00,106.258,106.706,106.16799999999999,106.655
298,2018-03-09 01:00:00+00:00,106.65299999999999,106.943,106.571,106.631
299,2018-03-09 05:00:00+00:00,106.62899999999999,106.77799999999999,106.60799999999999,106.73200000000001
300,2018-03-09 09:00:00+00:00,106.734,106.854,106.7,106.838
301,2018-03-09 13:00:00+00:00,106.84100000000001,107.052,106.71799999999999,106.74799999999999
302,2018-03-09 17:00:00+00:00,106.751,106.9,106.68,106.815
303,2018-03-09 21:00:00+00:00,106.81299999999999,106.835,106.764,106.816
304,2018-03-11 20:00:00+00:00,106.652,106.97200000000001,106.652,106.904
305,2018-03-12 00:00:00+00:00,106.902,106.97200000000001,106.512,106.625
306,2018-03-12 04:00:00+00:00,106.62200000000001,106.73200000000001,106.35700000000001,106.57799999999999
307,2018-03-12 08:00:00+00:00,106.57600000000001,106.626,106.462,106.624
308,2018-03-12 12:00:00+00:00,106.62200000000001,106.649,106.41799999999999,106.51799999999999
309,2018-03-12 16:00:00+00:00,106.522,106.589,106.316,106.359
310,2018-03-12 20:00:00+00:00,106.35600000000001,106.47200000000001,106.262,106.29299999999999
311,2018-03-13 00:00:00+00:00,106.296,106.57799999999999,106.256,106.552
312,2018-03-13 04:00:00+00:00,106.554,106.992,106.552,106.97200000000001
313,2018-03-13 08:00:00+00:00,106.97399999999999,107.27799999999999,106.887,107.189
314,2018-03-13 12:00:00+00:00,107.186,107.296,106.573,106.632
315,2018-03-13 16:00:00+00:00,106.634,106.721,106.46,106.538
316,2018-03-13 20:00:00+00:00,106.54,106.60799999999999,106.398,106.53
317,2018-03-14 00:00:00+00:00,106.53200000000001,106.74799999999999,106.396,106.458
318,2018-03-14 04:00:00+00:00,106.456,106.613,106.382,106.59899999999999
319,2018-03-14 08:00:00+00:00,106.602,106.71799999999999,106.399,106.45100000000001
320,2018-03-14 12:00:00+00:00,106.448,106.59,106.068,106.166
321,2018-03-14 16:00:00+00:00,106.16799999999999,106.387,106.066,106.258
322,2018-03-14 20:00:00+00:00,106.26,106.35799999999999,106.11200000000001,106.166
323,2018-03-15 00:00:00+00:00,106.163,106.176,105.82600000000001,106.029
324,2018-03-15 04:00:00+00:00,106.02600000000001,106.13799999999999,105.788,106.08200000000001
325,2018-03-15 08:00:00+00:00,106.086,106.178,105.84200000000001,105.986
326,2018-03-15 12:00:00+00:00,105.984,106.162,105.867,106.07
327,2018-03-15 16:00:00+00:00,106.072,106.3,105.93799999999999,106.26700000000001
328,2018-03-15 20:00:00+00:00,106.26899999999999,106.413,106.24,106.31
329,2018-03-16 00:00:00+00:00,106.31299999999999,106.335,105.852,105.898
330,2018-03-16 04:00:00+00:00,105.896,106.007,105.64299999999999,105.65700000000001
331,2018-03-16 08:00:00+00:00,105.655,105.814,105.605,105.626
332,2018-03-16 12:00:00+00:00,105.624,106.236,105.616,106.086
333,2018-03-16 16:00:00+00:00,106.089,106.176,106.03200000000001,106.044
334,2018-03-16 20:00:00+00:00,106.046,106.085,105.97200000000001,105.99600000000001
335,2018-03-18 20:00:00+00:00,105.915,106.075,105.90899999999999,105.96
336,2018-03-19 00:00:00+00:00,105.962,106.15100000000001,105.74700000000001,105.815
337,2018-03-19 04:00:00+00:00,105.81200000000001,105.916,105.68,105.902
338,2018-03-19 08:00:00+00:00,105.9,106.212,105.818,106.194
339,2018-03-19 12:00:00+00:00,106.196,106.30799999999999,105.818,105.834
340,2018-03-19 16:00:00+00:00,105.836,106.146,105.785,106.118
341,2018-03-19 20:00:00+00:00,106.12,106.15799999999999,105.93,106.01700000000001
342,2018-03-20 00:00:00+00:00,106.01899999999999,106.314,105.986,106.259
343,2018-03-20 04:00:00+00:00,106.256,106.60700000000001,106.194,106.447
344,2018-03-20 08:00:00+00:00,106.445,106.539,106.08200000000001,106.514
345,2018-03-20 12:00:00+00:00,106.51700000000001,106.604,106.336,106.42200000000001
346,2018-03-20 16:00:00+00:00,106.42,106.522,106.34,106.516
